2002,scientific
2002,journals
2002,citation
2002,analysis
2002,selfcitation
2002,science
2002,patterns
2002,decades
2010,planned
2010,behavior
2010,selfefficacy
2010,virtual
2010,communities
2010,perceived
2010,control
2010,intention
2010,systems
2010,communication
2010,motivations
2010,acceptance
2010,exchange
2016,informationseeking
2016,internet
2016,communication
2016,tool
2014,grant
2014,proposals
2014,reliability
2014,experience
2014,validity
2014,reviews
2014,systems
2014,physics
2014,index
2010,ruraltelephone
2010,copyright
2010,law
2010,creativity
2010,protection
2016,collaborative
2016,tagging
2016,systems
2016,signaldetectiontheory
2016,social
2016,tags
2016,navigation
2016,knowledge
2003,research
2003,productivity
2003,socialsciences
2003,internet
2003,use
2003,journals
2014,researchanddevelopment
2014,technology
2014,industry
2014,china
2014,systems
2014,japan
2014,flows
2003,collaboration
2003,science
2015,indicators
2015,library
2015,science
2014,european
2014,public
2014,research
2014,inputoutputanalysis
2014,research
2014,collaboration
2014,hydrogen
2014,indicators
2014,impact
1998,scientific
1998,performance
1998,invention
2013,scholarly
2013,communication
2013,authors
2013,want
2013,quality
2013,science
2013,system
2013,trial
2010,latent
2010,semantic
2010,analysis
2010,assessing
2010,short
2010,summaries
2010,metaphor
2010,comprehension
2010,pathfinder
2010,algorithm
2010,text
2010,comprehension
2010,expository
2010,texts
2010,memory
2010,knowledge
2010,science
2010,models
2010,intellectual
2010,property
2010,knowledge
2010,model
2009,statistics
2014,gender
2015,cited
2015,papers
2015,articles
2015,bibliometrics
2015,lancet
2015,never
2005,query
2005,expansion
2005,information
2005,tactics
2005,knowledge
2005,web
2005,novice
2005,needs
2005,users
2014,digital
2014,divide
2014,information
2014,immigrants
2006,willingnesstopay
2006,accept
2006,disparity
2006,decision
2006,media
2006,risk
2012,output
2002,perspectives
2002,information
2016,web
2016,impact
2016,factors
2016,business
2016,information
2016,link
2016,analysis
2016,tweets
2016,university
2016,citations
2016,websites
2016,counts
2012,scientific
2012,impact
2012,indexes
2012,citation
2012,science
2012,operators
2004,substitution
2004,diffusion
2004,models
2015,scientific
2015,literature
2015,knowledge
2015,flows
2015,public
2015,science
2015,indicators
2015,innovation
2015,output
2015,biotechnology
2015,bibliometrics
2015,statistics
2015,hydrogen
2012,issues
2012,qa
2003,informationretrieval
2003,documentretrieval
2003,query
2003,optimization
2003,performance
2003,output
2008,image
2008,retrieval
2008,informationretrieval
2008,similarity
2008,measure
2008,textural
2008,features
2008,distance
2008,classification
2008,perspectives
2008,exploration
2008,databases
2008,system
2014,research
2014,performance
2014,publication
2014,patterns
2014,behavioralsciences
2014,citation
2014,analysis
2014,humanities
2014,indicators
2014,coverage
2014,bibliometrics
2014,sociology
2014,output
2012,universities
2013,science
2013,index
2013,productivity
2013,indicators
2013,citations
2013,journals
2013,web
2010,saltons
2010,cosine
2013,thesis
2014,webofscience
2014,scholarly
2014,impact
2014,physicians
2014,university
2014,citations
2014,scopus
2014,rank
2008,scientificresearch
2009,publication
2009,language
2009,english
2015,renewable
2015,energy
2015,technology
2015,technical
2015,change
2015,experience
2015,diffusion
2003,international
2003,collaboration
2003,scientific
2003,cooperation
2003,europe
2012,knowledge
2012,management
2012,credibility
2012,accuracy
2012,trust
2012,model
2011,hindex
2011,publication
2011,credit
2011,output
1992,mainstream
1992,science
1992,coauthorship
1992,journals
1992,world
1992,collaboration
1992,india
2014,author
2014,cocitation
2014,analysis
2014,international
2014,scientific
2014,collaboration
2014,multiple
2014,authorship
2014,coauthorship
2014,networks
2014,patterns
2014,impact
2014,web
2014,classification
2014,communication
2010,exponentialgrowth
2006,seeking
2006,behaviors
2006,adolescent
2006,girls
2006,decisionmaking
2006,youngadults
2006,perspectives
2006,transition
2006,internet
2006,context
2006,people
2006,access
1995,journals
2008,extended
2008,self
2008,media
2008,gratifications
2008,information
2008,choices
2008,model
2008,talk
2010,selfcitation
2010,corrections
2010,webofscience
2010,egghes
2010,gindex
2010,enhanced
2010,databases
2010,bibliometric
2010,data
2010,hirsch
2010,index
2010,impact
2010,scopus
2010,scientists
2010,business
2008,geneexpression
2008,networks
2016,collaboration
2016,networks
2016,hindex
2011,coauthorship
2011,citation
2011,impact
2011,publications
2011,nanotechnology
2011,disciplinary
2011,china
2015,altmetrics
2015,impact
2006,scientific
2006,productivity
2006,highereducation
2006,efficiency
2006,economies
2006,scale
2006,performance
2006,costs
2006,scope
2006,size
2015,algorithm
2015,words
2015,model
2007,systems
2015,scientific
2015,literature
2015,obsolescence
2015,growth
2015,impact
2010,publication
2010,impact
2010,frequency
2010,science
2010,productivity
2010,nations
2010,counts
2010,pay
2009,google
2009,scholar
2009,hindex
2009,series
2011,index
2015,bibliometric
2015,indicators
2015,impact
2015,web
2015,communication
2015,webometrics
2013,knowledge
2013,domains
2014,societal
2014,impact
2014,social
2014,media
2014,citations
2014,science
2014,metrics
2014,bibliometrics
2014,twitter
2014,tweets
2014,age
2013,google
2013,scholar
2013,indicators
2013,science
2013,impact
2013,rankings
2013,scopus
2013,index
2013,scientificresearch
2013,information
2013,index
2013,classification
2013,publications
2013,performance
2013,database
2013,future
2013,cloud
2013,modis
2014,open
2014,access
2014,scopus
2014,impact
2014,data
2014,envelopment
2014,analysis
2014,normalized
2014,impact
2014,factor
2014,dea
2014,approach
2014,science
2014,economics
2014,quality
2014,documentation
2014,methodology
2014,management
2014,programs
2013,socialsciences
2013,hindex
2013,web
2013,coverage
2013,humanities
2013,scientists
2013,scopus
2008,text
2008,categorization
2008,historical
2008,science
2008,evolution
2008,geology
2008,author
2014,hierarchical
2014,structures
2014,scaling
2014,method
2014,priorities
2014,ahp
2012,university
2012,rankings
2012,fatal
2012,attraction
2012,countries
2012,systems
2012,perspective
2012,health
2012,scores
2012,index
2012,maps
1992,information
1992,mainstream
1992,science
1992,country
1992,flow
2015,sounds
2015,modes
2011,index
2010,information
2016,hindex
2016,science
2016,web
2016,citations
2016,impact
2002,informationscience
2002,relevance
2002,feedback
2002,retrieval
2002,framework
2002,internet
2000,indicators
2000,india
2000,china
2007,productivity
2007,growth
2007,science
2007,flows
1995,international
1995,scientific
1995,collaboration
1995,basic
1995,research
1995,science
1995,innovation
1995,technology
1995,linkage
2010,science
2010,productivity
2010,publication
2010,performance
2010,indicators
2010,statistics
2010,knowledge
2009,categorization
2008,hirschindex
2015,exponential
2015,informetric
2015,process
2005,multiple
2005,authorship
2005,publichealth
2005,countries
2005,journals
2005,science
2005,africa
2008,informationseeking
2008,cancerpatients
2008,internet
2008,communication
2008,motivation
2008,behaviors
2008,autopsy
2008,disease
2008,care
2009,informationretrieval
2014,smallworld
2014,networks
2014,interdisciplinary
2014,research
2014,scientific
2014,collaboration
2014,coauthorship
2014,networks
2014,degree
2014,sequence
2014,random
2014,graphs
2014,patterns
2004,research
2004,assessment
2004,exercise
2004,citation
2004,behavior
2004,motivations
2004,library
2012,author
2012,selfcitations
2012,scientific
2012,publication
2012,statistical
2012,properties
2012,science
2012,system
2012,distributions
2012,competition
2012,macro
1994,obsolescence
2008,agenda
2013,retrieval
2014,privacy
2014,calculus
2014,criteria
2014,users
2014,topicality
2014,retrieval
2014,behavior
2014,context
2014,seeking
2014,framework
2014,attitudes
2008,uk
2008,scientific
2008,performance
2008,bibliometric
2008,assessment
2008,collaboration
2014,identification
2014,strategy
2014,trends
2010,scienceandtechnology
2010,forecasting
2010,emerging
2010,technologies
2010,functionality
2010,development
2010,innovation
2010,systems
2010,model
2010,selection
2010,performance
2010,indicators
2010,diffusion
2010,market
2010,china
2011,science
2011,productivity
2011,technology
2011,publication
2011,researchers
2011,profile
2011,impact
2011,index
2011,women
2011,age
2012,author
2012,name
2012,networks
2012,homonyms
2015,communication
2015,behavior
2015,internet
2015,context
2015,women
2015,model
2015,experiences
2015,physicians
2015,network
2015,quality
2008,research
2008,collaboration
2008,multiple
2008,authorship
2008,cooperation
2008,science
2008,universities
2008,europe
2008,impact
2016,science
2016,system
2016,productivity
2016,differences
2016,scaling
2016,rules
2016,researchers
2016,performance
2016,publication
2016,faculty
2016,norway
2016,fields
2016,size
2014,citation
2014,databases
2014,googlescholar
2014,impact
2014,journals
2014,productivity
2014,countries
2014,ranking
2012,university
2012,rankings
2012,world
2012,universities
2012,academic
2012,ranking
2012,fatal
2012,attraction
2012,science
2012,institutions
2012,performance
2012,excellence
2012,kilometers
2012,education
2012,search
2012,perspective
2012,relevance
2013,hindex
2013,indicators
2013,impact
2010,science
2010,sociology
2005,worldwideweb
2005,citation
2005,analysis
2005,impact
2005,factors
2005,sites
2005,design
2005,internet
2005,bibliometrics
2005,issues
2005,spaces
2005,model
2007,discourse
2007,analysis
2007,cognitive
2007,load
2007,behavior
2007,internet
2007,science
2007,affordances
2007,database
2007,design
2007,model
2007,user
2013,science
2013,classification
2013,information
2013,indexes
2004,research
2004,performance
2004,flanders
2004,science
1995,publication
2011,law
2011,index
2011,lotka
2011,journal
2011,impact
2011,factor
2011,indicator
2011,poverty
2010,thinfilm
2010,transistors
2010,fieldeffect
2010,transistors
2010,cocitation
2010,analysis
2010,intellectual
2010,structure
2010,gammasecretase
2010,cocitation
2010,interdisciplinary
2010,research
2010,organic
2010,electronics
2010,structural
2010,aspects
2010,buildingblocks
2010,combining
2010,bibliometrics
2010,retrieval
2012,research
2012,policymaking
2012,government
2012,indicators
2012,foresight
2012,productivity
2012,netherlands
2012,publication
2012,innovation
2012,science
2012,energy
2009,informationretrieval
2009,models
2005,semantic
2005,similarity
2011,transdisciplinary
2011,research
2011,team
2011,science
2011,collaboration
2011,perspectives
2011,betweenness
2011,indicators
2011,centrality
2011,journals
2011,centers
2011,field
1996,science
2014,multiple
2014,authorship
2014,credit
2014,quality
2014,digital
2014,library
2014,statistics
2014,impact
2014,information
2014,article
2011,neuralnetwork
2011,research
2011,northamerican
2011,library
2011,combined
2011,cocitation
2011,journal
2011,articles
2011,cowords
2011,lis
2011,scientometrics
2011,jasis
2011,time
2011,discipline
2011,interactive
2011,informationretrieval
2011,individualdifferences
2011,strategies
2011,seeking
2011,design
2011,sessions
2011,behavior
2001,group
2001,decisionmaking
2001,documentretrieval
2001,owa
2001,operators
2001,aggregation
2001,operators
2001,weighted
2001,queries
2001,consensus
2001,labels
2006,informationtechnology
2006,acceptance
2009,uncitedness
2016,impact
2009,vision
2009,science
2009,research
2009,productivity
2009,bibliometric
2009,analysis
2009,medical
2009,journals
2009,authorship
2009,fields
2002,communication
2002,seeking
2002,project
2002,performance
2002,uncertainty
2002,behavior
1996,indicators
1996,datafiles
2003,information
2003,systems
1993,publication
1993,output
1993,newest
1993,version
1993,life
1993,sciences
1993,figures
1993,impact
1993,facts
1993,countries
1993,physics
2009,personal
2009,informationmanagement
2009,systems
2009,design
2016,sentiment
2016,classification
2016,web
2016,forums
2016,selection
2016,reviews
2016,election
2016,tweets
2016,lasso
2016,svm
2012,highereducation
2012,social
2012,networks
2012,growthmodels
2012,communication
2012,disasters
2012,dissemination
2012,twitter
2012,media
2013,library
2013,circulation
2013,publication
2013,indicators
2013,knowledge
2013,informetrics
2013,periodicity
2013,scientists
2013,citations
2013,diffusion
2013,sequences
2009,organizational
2009,memory
2009,corporate
2009,memory
2009,quality
2012,deep
2012,log
2012,analysis
2012,digital
2012,libraries
2012,carbon
2012,footprint
2012,seeking
2012,behavior
2012,book
2012,usage
2012,impact
2012,cloud
2012,us
2012,management
2012,users
2014,scientific
2014,literature
2014,emerging
2014,trends
2014,exploration
2014,citespace
2014,science
2009,science
2009,base
2009,technology
2009,references
2009,linkages
2009,domains
2001,scientific
2001,literature
2001,citation
2001,analysis
2001,authorship
2001,library
2001,jasis
2001,cocitation
2001,countries
2011,research
2011,collaboration
2011,research
2011,performance
2011,coauthorship
2011,technicalpapers
2011,citationindex
2011,publications
2011,journals
2011,nanoscience
2011,technology
2011,emergence
2012,citizenscience
2012,resource
2012,project
2012,network
2008,stemcells
2008,journals
1998,scientometrics
2014,research
2014,fronts
2014,impact
2014,factor
2014,hindex
2014,articles
2014,networks
2014,journals
2014,tracking
2014,trends
2014,time
2013,seeking
2013,supportsystems
2013,cognitive
2013,load
2013,theory
2013,informationretrieval
2013,workingmemory
2013,design
2013,agreement
2005,gene
2005,ontology
2005,informationretrieval
2005,expression
2005,knowledge
2005,system
2005,management
2005,network
2005,biology
2005,design
2005,needs
2006,information
2006,technology
2006,usage
2006,structural
2006,equation
2006,model
2006,perceived
2006,usefulness
2006,user
2006,acceptance
2006,endusers
2006,online
2006,information
2006,search
2006,experience
2006,selfefficacy
2006,ease
2006,systems
2013,publication
2013,bias
2013,metaanalysis
2011,perceived
2011,usefulness
2011,technology
2011,acceptance
2011,pictures
2011,purpose
2011,systems
2011,usage
2006,collaboration
2006,performance
2006,web
2008,small
2008,publishers
2008,books
2008,collection
2008,analysis
2008,cd
2008,academiclibraries
2008,holdings
2008,reviews
2008,oclc
2008,fiction
2008,won
2009,domestic
2009,violence
2009,helpseeking
2009,women
2009,survivors
2009,resources
2009,safety
2016,journals
2016,pagerank
2016,wordnet
2014,coordinated
2014,evolution
2014,scientific
2014,ontologies
2014,boundary
2014,objects
2014,biology
2014,annotations
2014,resource
2014,database
2014,bioinformatics
2014,methodology
2014,language
2010,science
2010,nonsense
2010,sense
2010,tool
2013,researchanddevelopment
2013,knowledge
2013,flows
2013,innovation
2013,proximity
2013,patterns
2013,science
2013,partnerships
2013,organization
2013,citations
2013,economics
2000,innovation
2000,patterns
2007,computermediated
2007,communication
2007,site
2007,interlinking
2007,scholarly
2007,communication
2007,academicinstitutions
2007,informationscience
2007,search
2007,engines
2007,online
2007,impact
2007,link
2007,analysis
2007,departments
2007,webometrics
2007,searchers
2007,selection
2007,seeking
2007,information
2007,socialsciences
2007,need
2007,relevance
2007,design
2007,complexity
2007,systems
2007,life
2007,user
2011,hindex
2011,publication
2011,output
2008,informetrics
2008,olap
2006,pharmaceutical
2006,firm
2006,chemicalindustry
2006,capabilities
2006,innovation
2006,discontinuities
2006,management
2006,alliances
2016,scopus
2016,distributions
2016,researchers
2016,networks
2016,rankings
2016,success
2016,science
2016,model
2016,power
2015,author
2015,name
2015,disambiguation
2015,scientific
2015,collaboration
2015,science
2012,informationretrieval
2012,aboutness
2012,topicality
2012,relevance
2008,coword
2008,analysis
2008,information
2008,cocitation
2008,networks
2004,text
2006,latent
2006,semantic
2006,analysis
2006,algorithm
2009,informationscience
2009,knowledgeorganization
2009,semantics
2009,perspective
2009,retrieval
2000,collaboration
2014,academiclibraries
2014,user
2014,acceptance
2014,technology
2014,services
2014,professionals
2014,perception
2014,complexity
2014,experience
2014,awareness
2014,business
1995,americanpsychologicalassociation
1995,research
1995,productivity
1995,science
1995,departments
1995,ratings
1995,indicators
1995,eminence
1995,counts
2009,worldwideweb
2009,retrieval
2009,systems
2009,task
2009,complexity
2009,search
2009,engine
2009,childrens
2009,use
2009,users
2009,model
2009,context
2009,design
2009,performance
2009,hirschindex
2009,output
2014,science
2013,sociological
2013,approach
2013,knowledge
2013,science
2013,classification
2013,firm
2013,bibliometrics
2013,suggestions
2013,innovation
2013,dynamics
2013,database
2011,informationscience
2011,journals
2011,scientific
2011,collaboration
2011,multidisciplinarity
2011,research
2011,performance
2011,social
2011,informatics
2011,coauthorship
2011,countries
2011,patterns
2011,library
2011,strategies
2014,zeroinflated
2014,poisson
2014,cycle
2014,research
2014,productivity
2014,count
2014,data
2014,academic
2014,scientists
2014,genderdifferences
2014,regressionmodel
2014,lifecycle
2014,publication
2014,productivity
2014,binomial
2014,regression
2014,science
2014,industrygovernment
2014,relations
2014,academic
2014,research
2014,triplehelix
2014,science
2014,innovation
2014,knowledge
2014,collaboration
2014,performance
2014,technology
2014,fields
2012,mathematicaltheory
2012,communication
1992,inequality
2014,articles
2010,impact
2010,factors
2010,science
2010,journals
1997,managementpractices
1997,colleges
1997,america
1997,milk
2007,system
1992,behavioralsciences
1992,indicators
1992,productivity
1992,humanities
1992,citation
1992,british
2015,knowledgeorganization
2015,semantics
2006,scientific
2006,productivity
2006,sexdifferences
2006,women
2006,india
2006,csir
1997,thirdworld
1997,mainstream
1997,science
1997,countries
1997,publication
1997,indicators
1997,output
2015,emerging
2015,economies
2015,innovation
2015,performance
2015,growth
2015,countries
2015,patterns
2015,policies
2015,progress
2015,china
2015,push
2011,multiobjective
2011,evolutionary
2011,algorithms
2011,informationretrieval
2011,progressive
2011,algorithm
2011,semantic
2011,analysis
2011,boolean
2011,queries
2011,ontology
2011,system
2011,search
2012,scientificresearch
2012,output
2012,hirschindex
2012,informationscience
2012,indicators
2012,journals
2012,citation
2012,law
2012,performance
2012,networks
2012,system
2014,shorttitle
2014,catalog
2014,estc
2014,photography
2014,politics
2014,history
2014,media
2014,stc
2008,scientific
2008,journals
2008,science
2008,technology
2008,industry
2008,nanotechnology
2008,betweenness
2008,centrality
2008,networks
2008,words
2008,terms
2012,scienceandtechnology
2012,patterns
2008,complex
2008,networks
2008,science
1996,datafiles
2012,triplehelix
2012,scientific
2012,collaboration
2012,age
2012,structures
2012,coauthorship
2012,patterns
2012,industry
2012,network
2012,publications
2012,government
2012,collnet
2010,facultystudent
2010,collaborations
2010,authorship
2010,credit
2010,publication
2010,graduate
2010,ethics
2010,theses
2012,fatal
2012,attraction
2012,academic
2012,ranking
1997,science
2014,science
2014,eigenfactor
2014,indicator
2014,economics
2014,geography
2014,prestige
2014,ranking
2014,metrics
2014,indexes
2013,patent
2013,citations
2013,knowledge
2013,diffusion
2013,socialsciences
2013,informationscience
2013,subject
2013,categories
2013,research
2013,areas
2013,interdisciplinary
2013,communication
2013,networks
2013,impact
2013,science
2014,adjusted
2014,predictions
2011,association
2011,centrality
2011,patterns
2011,science
2011,field
2014,government
2014,relations
2014,dynamics
2014,systems
2014,cocitation
2012,digital
2012,inequality
2012,seeking
2012,internet
2012,life
2012,world
2012,services
2012,society
2012,divide
2012,place
2012,space
2010,publications
2010,references
2010,citations
2006,sciencetechnology
2006,interactions
2006,citation
2006,analysis
2006,academic
2006,inventors
2006,public
2006,science
2006,triplehelix
2006,indicators
2006,knowledge
2006,exploration
2006,innovation
2006,statistics
2015,complex
2015,networks
2015,hierarchical
2015,characterization
2015,citation
2015,networks
2015,model
2002,immunodeficiencysyndrome
2002,aids
2002,latinamerica
2009,indicators
2015,citation
2015,analysis
2015,centrality
2015,measures
2015,missing
2015,data
2000,journals
2009,hindex
2009,hirschindex
2009,researchers
2009,ranking
2012,diffusion
2012,factors
2012,impact
2012,factor
2012,hindex
2012,networks
2012,indicators
2010,public
2010,research
2010,patents
2010,innovation
2010,linkages
2014,selfcitation
2014,impact
2014,factors
2014,scientific
2014,journals
2014,rates
2013,neglected
2013,tropical
2013,diseases
2013,global
2013,burden
2013,framework
2013,health
2007,industrygovernment
2007,relations
2007,postnormal
2007,medicine
2007,triplehelix
2007,clinicalevaluation
2007,academic
2007,subjects
2007,healthcare
2007,science
2007,technology
2007,innovation
2007,organization
2002,timeseries
2002,models
2002,conditional
2002,heteroscedasticity
2002,garch
2002,processes
2002,stationarity
2002,technology
2002,moments
2002,family
2002,health
2002,communication
2002,persuasive
2002,technologies
2002,individualdifferences
2002,medical
2002,information
2002,internet
2002,management
2002,education
2002,knowledge
2002,children
2002,quality
2010,publications
2010,output
2005,astrophysics
2005,data
2005,system
2005,citation
2005,analysis
2005,digital
2005,library
2005,journal
2005,use
2005,halflife
2005,obsolescence
2005,impact
2005,time
2005,publication
2005,perspective
2007,scientists
2007,ranking
2010,impact
2010,factor
2016,assessing
2016,publication
2016,impact
2016,us
2016,academic
2016,librarians
2016,lis
2016,journals
2016,research
2016,productivity
2016,scholarly
2016,productivity
2016,cocitation
2016,analysis
2016,perceived
2016,quality
2016,faculty
2016,citation
2016,patterns
2003,worldwideweb
2003,author
2003,cocitation
2003,analysis
2003,informationretrieval
2003,citation
2003,analysis
2003,space
2003,map
2003,internet
2003,bibliometrics
2003,webometrics
2003,science
2015,support
2015,vector
2015,machine
2015,classification
2015,identification
2015,technology
2015,extraction
2015,documents
2015,science
2003,indicators
2014,social
2014,networks
2014,innovation
2014,performance
2014,capabilities
2014,knowledge
2014,collaboration
2014,technology
2014,emergence
2014,position
2014,strategy
1993,economicdevelopment
1993,technology
1993,programs
1993,unitedstates
1993,science
1993,policy
2012,scientific
2012,journals
2012,research
2012,performance
2012,biology
2012,journals
2012,science
2012,impact
2012,environments
2012,indicators
2012,evolution
2012,author
2012,field
2007,scientific
2007,communication
2007,scholarly
2007,communication
2007,electronic
2007,journals
2007,disciplines
2007,reasons
2015,citation
2015,analysis
2015,google
2015,scholar
2015,impact
2015,factor
2015,index
2015,lis
2011,economics
2011,programs
2015,writing
2015,research
2015,articles
2015,selfdetermination
2015,theory
2015,international
2015,language
2015,multilingual
2015,scholars
2015,research
2015,publication
2015,academic
2015,scientists
2015,journals
2015,science
2015,university
2015,attitudes
2013,search
2014,facet
2014,analysis
2014,categorization
2014,technology
2014,difference
2008,basic
2008,research
2008,quality
2002,focus
2002,groups
2002,biodiversity
2015,technology
2015,acceptance
2015,model
2015,web
2015,sites
2015,informationtechnology
2015,intrinsic
2015,motivation
2015,psychological
2015,needs
2015,perceived
2015,ease
2015,online
2015,news
2015,design
2015,quality
2015,aesthetics
2010,informationseeking
2010,online
2010,information
2010,web
2010,ir
2014,partial
2014,rank
2014,correlation
2014,citation
2014,productivity
2014,authorship
2014,credit
2012,expansion
2012,field
2015,brine
2013,hindex
2013,iceberg
2013,hypothesis
2013,science
2013,scopus
2013,behavior
2013,authors
2013,web
2011,curriculum
2011,vitae
2011,cv
2011,analysis
2011,performance
2011,productivity
2011,scientists
2011,knowledge
2011,careers
2011,policy
2009,technology
2009,acceptance
2009,model
2009,multipleitem
2009,scale
2009,customer
