"From","To","weight"
"West Coast Trollers Association","Nuu-Chah-Nulth Tribal Council",3
"West Coast Trollers Association","Ass des pÃcheurs des ile-de-la-Madeleine",3
"West Coast Trollers Association","Skeena Fisheries Commission",3
"West Coast Trollers Association","Great Lake Fisheries Commission",3
"West Coast Trollers Association","Ontario Commercial Fisheries' Association",3
"West Coast Trollers Association","UniversitÃ Laval",3
"West Coast Trollers Association","UniversitÃ de Moncton",6
"West Coast Trollers Association","VÃnin Canada Ltd",3
"West Coast Trollers Association","Pacific Salmon Foundation",3
"West Coast Trollers Association","University of Guelph",15
"West Coast Trollers Association","Saint Mary's University",3
"West Coast Trollers Association","United Fishermen and Allied Workers' Union - CAW",3
"West Coast Trollers Association","British Columbia Dogfish Hook & Line Industry Association",3
"West Coast Trollers Association","Fisheries and Oceans Canada",13
"West Coast Trollers Association","University of New Brunswick",12
"West Coast Trollers Association","GCIFA",3
"West Coast Trollers Association","Memorial University of Newfoundland",15
"West Coast Trollers Association","Simon Fraser University",9
"West Coast Trollers Association","Homarus Inc",3
"Regina Police Service","University of Regina",8
"Regina Police Service","Canadian Police Research Centre",2
"Regina Police Service","TRLabs",2
"Regina Police Service","TransGas Limited",2
"Regina Police Service","Array Systems Computing Inc.",2
"Ontario Drive and Gear Limited","University of Waterloo",2
"Canadian Green Fuels","University of Regina",2
"Canadian Green Fuels","City of Regina",1
"Greenway Blooming Centre","Royal Botanical Gardens",3
"Greenway Blooming Centre","Trent University",3
"Greenway Blooming Centre","Carleton University",3
"Greenway Blooming Centre","Concordia University",3
"Greenway Blooming Centre","University of Waterloo",3
"Greenway Blooming Centre","Saskatchewan Alfalfa Seed Producers Association",3
"Greenway Blooming Centre","University of British Columbia",10
"Greenway Blooming Centre","University of Ottawa",6
"Greenway Blooming Centre","University of Winnipeg",3
"Greenway Blooming Centre","Queen's University",3
"Greenway Blooming Centre","Nova Scotia Agricultural College",3
"Greenway Blooming Centre","University of Victoria",3
"Greenway Blooming Centre","University of Toronto",3
"Greenway Blooming Centre","Environmental Design Collaborative",3
"Greenway Blooming Centre","McGill University",3
"Greenway Blooming Centre","University of Saskatchewan",3
"Greenway Blooming Centre","University of Alberta",3
"Greenway Blooming Centre","University of Calgary",6
"Greenway Blooming Centre","UniversitÃ Laval",6
"Greenway Blooming Centre","University of Manitoba",6
"Greenway Blooming Centre","Seeds of Diversity",3
"Greenway Blooming Centre","Agriculture and Agri-Food Canada",3
"Greenway Blooming Centre","Acadia University",3
"Greenway Blooming Centre","University of Guelph",27
"Greenway Blooming Centre","David Suzuki Foundation",3
"Greenway Blooming Centre","York University",6
"Greenway Blooming Centre","UniversitÃ de Sherbrooke",2
"Greenway Blooming Centre","University of New Brunswick",3
"Greenway Blooming Centre","Brock University",6
"Greenway Blooming Centre","Memorial University of Newfoundland",3
"Greenway Blooming Centre","University of Western Ontario",3
"Greenway Blooming Centre","Simon Fraser University",3
"Xstrata Canada Corporation","Xstrata Nickel",2
"Xstrata Canada Corporation","Queen's University",2
"VAC AERO International Inc.","Bathium Canada Inc",2
"VAC AERO International Inc.","Institut national de la recherche scientifique",2
"VAC AERO International Inc.","FPInnovations",2
"Maplesoft","University of California - Berkeley",3
"Maplesoft","Ministry of Research and Innovation",3
"Maplesoft","University of Waterloo",50
"Maplesoft","General Motors of Canada Ltd",3
"Maplesoft","Toyota Motor Manufacturing Canada",3
"Maplesoft","Simon Fraser University",2
"Maplesoft","Canadian Space Agency",1
"Maplesoft","McGill University",1
"Daishowa-Marubeni International Ltd","ANC Timber Ltd",1
"Daishowa-Marubeni International Ltd","AV Nackawic Inc",1
"Daishowa-Marubeni International Ltd","Shell Canada Ltd",5
"Daishowa-Marubeni International Ltd","Nikal Environmental Solutions",1
"Daishowa-Marubeni International Ltd","University of Waterloo",1
"Daishowa-Marubeni International Ltd","Alberta Forestry Research Institute",1
"Daishowa-Marubeni International Ltd","TransCanada PipeLines Limited",1
"Daishowa-Marubeni International Ltd","Talisman Energy Inc.",1
"Daishowa-Marubeni International Ltd","Clyde Bergemann Canada",1
"Daishowa-Marubeni International Ltd","University of Calgary",1
"Daishowa-Marubeni International Ltd","FPInnovations",1
"Daishowa-Marubeni International Ltd","Western Boreal Aspen Corporation",1
"Daishowa-Marubeni International Ltd","Alberta Sustainable Resource Development",5
"Daishowa-Marubeni International Ltd","Northern Alberta Institute of Technology",4
"Daishowa-Marubeni International Ltd","Tembec Inc.",1
"Daishowa-Marubeni International Ltd","Manning Diversified Forest Products Ltd",3
"Daishowa-Marubeni International Ltd","Alberta Energy Research Institute",3
"Daishowa-Marubeni International Ltd","ERCO Worldwide",1
"Daishowa-Marubeni International Ltd","University of Toronto",9
"Daishowa-Marubeni International Ltd","Northsite Contractors Ltd",1
"Daishowa-Marubeni International Ltd","Weyerhaeuser Company Ltd",1
"Daishowa-Marubeni International Ltd","Sundance Forest Industries",1
"Daishowa-Marubeni International Ltd","Weyerhaeuser Canada Ltd",1
"Daishowa-Marubeni International Ltd","North Shore Environmental Consultants",3
"Daishowa-Marubeni International Ltd","Foothills Model Forest",1
"Daishowa-Marubeni International Ltd","Alberta Pacific Forest Industries Inc.",1
"Daishowa-Marubeni International Ltd","Canadian Forest Products Ltd",2
"Daishowa-Marubeni International Ltd","Alberta Environment and Sustainable Resource Development",2
"Daishowa-Marubeni International Ltd","University of Alberta",9
"Daishowa-Marubeni International Ltd","Boise Corporate",1
"Daishowa-Marubeni International Ltd","Paragon Soil & Environmental consulting",3
"Daishowa-Marubeni International Ltd","Ainsworth Lumber Co Ltd",1
"Daishowa-Marubeni International Ltd","ConocoPhillips Canada Resources Corp.",1
"Daishowa-Marubeni International Ltd","SHARP Environmental (2000) Ltd",3
"Daishowa-Marubeni International Ltd","Tolko Industries Ltd",1
"Daishowa-Marubeni International Ltd","Petro-Canada",1
"Daishowa-Marubeni International Ltd","Burlington Resources Canada Ltd.",1
"Daishowa-Marubeni International Ltd","University of Western Ontario",1
"Daishowa-Marubeni International Ltd","Irving Pulp and Paper Ltd",1
"Daishowa-Marubeni International Ltd","University of Saskatchewan",5
"Daishowa-Marubeni International Ltd","Woodmere Nusery LTD",3
"Graymont (Qc) Inc.","â¦cole de technologie supÃrieure",1
"Graymont (Qc) Inc.","Institut national de la recherche scientifique",1
"Avigilon Corporation","University of British Columbia",9
"Avigilon Corporation","Mathematics of Information Technology and Complex Systems",1
"Avigilon Corporation","Bell Canada",3
"Avigilon Corporation","Vidigami Media Inc.",2
"Avigilon Corporation","Media and Graphics Interdisciplinary Centre",2
"Merck Frosst Canada Ltd","Mount Sinai Hospital",1
"Merck Frosst Canada Ltd","Centre for Drug Research and Development",1
"Merck Frosst Canada Ltd","CDRD Ventures Inc.",1
"Merck Frosst Canada Ltd","University of Alberta",1
"Merck Frosst Canada Ltd","University of Toronto",4
"Merck Frosst Canada Ltd","University of British Columbia",6
"Merck Frosst Canada Ltd","Simon Fraser University",1
"Merck Frosst Canada Ltd","Canadian Institutes of Health Research",2
"Merck Frosst Canada Ltd","SiliCycle Inc.",1
"Merck Frosst Canada Ltd","Queen's University",3
"Xstrata Technology Canada Ltd","University of British Columbia",2
"Marathon PGM Corporation","Stillwater Canada Inc.",1
"Marathon PGM Corporation","University of Windsor",1
"Marathon PGM Corporation","University of Waterloo",1
"Plasti-Fab Ltd","McGill University",1
"Falcon Environmental Services Inc.","BFI Usine de triage Lachenaie Inc.",2
"Falcon Environmental Services Inc.","UniversitÃ de Sherbrooke",2
"Falcon Environmental Services Inc.","ICI Environnement Inc.",2
"Falcon Environmental Services Inc.","UniversitÃ Laval",2
"Falcon Environmental Services Inc.","UniversitÃ du QuÃbec â¡ MontrÃal",6
"Falcon Environmental Services Inc.","WM Quebec Inc.",2
"Falcon Environmental Services Inc.","Chamard & AssociÃs",2
"Conseil quÃbÃcois des plantes fourragÃres","Syndicat des producteurs de lait du Saguenay-Lac-Saint-Jean",2
"Conseil quÃbÃcois des plantes fourragÃres","PATLQ",2
"Conseil quÃbÃcois des plantes fourragÃres","CollÃge d'Alma",1
"Conseil quÃbÃcois des plantes fourragÃres","CollÃ¨ge d'Alma",1
"Fortalesa Technologies Inc.","McMaster University",1
"Salituri Rehabilitation Group","Symetric Productions",1
"Salituri Rehabilitation Group","Cerebral Vortex Games",1
"Salituri Rehabilitation Group","Schlegel Seniors Village Inc.",1
"Salituri Rehabilitation Group","Acclaim Health",1
"Salituri Rehabilitation Group","Vintage Fitness Inc.",1
"Salituri Rehabilitation Group","PointerWare Innovations Ltd",1
"Salituri Rehabilitation Group","Jibestream Interactive Media Inc.",1
"Salituri Rehabilitation Group","Posit Science Corporation",1
"Salituri Rehabilitation Group","LifeTimes The Game Of Reminiscence",1
"Salituri Rehabilitation Group","Dynamic Brain Inc.",1
"Salituri Rehabilitation Group","Retire-At-Home Limited",1
"Salituri Rehabilitation Group","Recreational Respite Inc.",1
"Salituri Rehabilitation Group","Pigeon*Branding+Design",1
"Salituri Rehabilitation Group","Sheridan College Institute of Technology and Advanced Learning",1
"Electrozad Supply Co. (Sarnia) Ltd","BioSonic Technologies Inc.",1
"Electrozad Supply Co. (Sarnia) Ltd","Bluewater Power Distribution Corporation",2
"Electrozad Supply Co. (Sarnia) Ltd","Lambton College of Applied Arts and Technology",2
"Electrozad Supply Co. (Sarnia) Ltd","Engineered Systems Incorporated",2
"Electrozad Supply Co. (Sarnia) Ltd","Paton Controls Ltd",2
"Electrozad Supply Co. (Sarnia) Ltd","Provincial Controls",2
"Electrozad Supply Co. (Sarnia) Ltd","Bilco Consultants",2
"Posit Science Corporation","Symetric Productions",3
"Posit Science Corporation","Schlegel Seniors Village Inc.",3
"Posit Science Corporation","Acclaim Health",3
"Posit Science Corporation","Cerebral Vortex Games",3
"Posit Science Corporation","PointerWare Innovations Ltd",3
"Posit Science Corporation","Jibestream Interactive Media Inc.",1
"Posit Science Corporation","Retire-At-Home Limited",3
"Posit Science Corporation","LifeTimes The Game Of Reminiscence",1
"Posit Science Corporation","Dynamic Brain Inc.",1
"Posit Science Corporation","Recreational Respite Inc.",3
"Posit Science Corporation","Pigeon*Branding+Design",3
"Posit Science Corporation","Vintage Fitness Inc.",1
"Posit Science Corporation","Sheridan College Institute of Technology and Advanced Learning",3
"Enviroshake Inc.","University of Western Ontario",1
"Enviroshake Inc.","University of Waterloo",1
"The Fox Group Inc.","ICP Solar Technologies Inc.",1
"The Fox Group Inc.","McGill University",2
"The Fox Group Inc.","Spectra-Nova Technologies Inc.",1
"Schaeffers & Associates Consulting Engineers","Morrison Hershfield Limited",1
"Schaeffers & Associates Consulting Engineers","Brown & Co. Engineering Ltd.",1
"Schaeffers & Associates Consulting Engineers","RAND Worldwide",1
"Schaeffers & Associates Consulting Engineers","University of Toronto",2
"Schaeffers & Associates Consulting Engineers","Invar Building Corporation",1
"Schaeffers & Associates Consulting Engineers","Stantec Consulting Ltd",1
"Ottawa Aviation Services","Carleton University",2
"Saskatchewan Canola Development Commission","York University",2
"Saskatchewan Canola Development Commission","Saskatchewan Agriculture, Food and Rural Revitalization",4
"Saskatchewan Canola Development Commission","Evergreen Biofuels Inc.",2
"Saskatchewan Canola Development Commission","UniversitÃ Laval",6
"Saskatchewan Canola Development Commission","University of Toronto",3
"Saskatchewan Canola Development Commission","Saskatchewan Research Council",3
"Saskatchewan Canola Development Commission","Milligan BioTech Inc.",2
"Saskatchewan Canola Development Commission","Sask. Mustard Development Commission",3
"Saskatchewan Canola Development Commission","University of Saskatchewan",16
"AirBoss Rubber Compounding","University of Waterloo",1
"Blueprime Analytics Inc.","Simon Fraser University",1
"Pacific Salmon Foundation","World Wildlife Fund Canada",3
"Pacific Salmon Foundation","Presteve Foods Limited",3
"Pacific Salmon Foundation","Area A Crab Association",3
"Pacific Salmon Foundation","University of Prince Edward Island",3
"Pacific Salmon Foundation","University of British Columbia",19
"Pacific Salmon Foundation","Maritime Fisherman's Union",3
"Pacific Salmon Foundation","University of Ottawa",3
"Pacific Salmon Foundation","Fish, Food & Allied Workers Union",3
"Pacific Salmon Foundation","Department of Fisheries and Aquaculture",3
"Pacific Salmon Foundation","Ontario Ministry of Natural Resources",5
"Pacific Salmon Foundation","Institut de recherche sur les zones cÃtiÃres inc.",3
"Pacific Salmon Foundation","Canadian Council of Professional Fish Harvesters",3
"Pacific Salmon Foundation","Nuu-Chah-Nulth Tribal Council",3
"Pacific Salmon Foundation","Ass des pÃcheurs des ile-de-la-Madeleine",3
"Pacific Salmon Foundation","Skeena Fisheries Commission",3
"Pacific Salmon Foundation","Great Lake Fisheries Commission",3
"Pacific Salmon Foundation","Ontario Commercial Fisheries' Association",3
"Pacific Salmon Foundation","UniversitÃ Laval",3
"Pacific Salmon Foundation","UniversitÃ de Moncton",6
"Pacific Salmon Foundation","VÃnin Canada Ltd",3
"Pacific Salmon Foundation","University of Guelph",15
"Pacific Salmon Foundation","Saint Mary's University",3
"Pacific Salmon Foundation","United Fishermen and Allied Workers' Union - CAW",3
"Pacific Salmon Foundation","British Columbia Dogfish Hook & Line Industry Association",3
"Pacific Salmon Foundation","Fisheries and Oceans Canada",13
"Pacific Salmon Foundation","University of New Brunswick",12
"Pacific Salmon Foundation","GCIFA",3
"Pacific Salmon Foundation","Memorial University of Newfoundland",15
"Pacific Salmon Foundation","Simon Fraser University",9
"Pacific Salmon Foundation","Homarus Inc",3
"GE Zenon ULC","Municipality of Brockton",3
"GE Zenon ULC","Town of Parry Sound",2
"GE Zenon ULC","Regional Municipality of Waterloo",3
"GE Zenon ULC","Innovotech Inc.",3
"GE Zenon ULC","Simon Fraser University",3
"GE Zenon ULC","Bowen Island Municipality",3
"GE Zenon ULC","Stantec Consulting Ltd",3
"GE Zenon ULC","Canadian Water Network",3
"GE Zenon ULC","Klaris Corporation",3
"GE Zenon ULC","City of Guelph",6
"GE Zenon ULC","Peterborough Utilities Services Inc.",2
"GE Zenon ULC","Veolia Water Canada",3
"GE Zenon ULC","Kerr Wood Leidal Associates Ltd.",3
"GE Zenon ULC","American Water Canada Corp.",3
"GE Zenon ULC","John Meunier Inc.",3
"GE Zenon ULC","Lake Huron and Elgin Area Water Supply Systems",3
"GE Zenon ULC","City of Toronto",5
"GE Zenon ULC","Government of Northwest Territories",3
"GE Zenon ULC","British Columbia Water and Waste Association",3
"GE Zenon ULC","Aboriginal Affairs",1
"GE Zenon ULC","University of Guelph",3
"GE Zenon ULC","Health Canada",3
"GE Zenon ULC","EPCOR Water Services",3
"GE Zenon ULC","Ontario Centre for Environmental Technology Advancement",3
"GE Zenon ULC","Ontario Clean Water Agency",6
"GE Zenon ULC","Brock University",3
"GE Zenon ULC","OCE Inc.",3
"GE Zenon ULC","NovaTec Consultants Inc.",3
"GE Zenon ULC","Hydromantis Inc.",2
"GE Zenon ULC","Public Health Agency of Canada",3
"GE Zenon ULC","Ministry of Environment",3
"GE Zenon ULC","City of Hamilton",3
"GE Zenon ULC","University of Waterloo",6
"GE Zenon ULC","Joule Microsystems Canada Inc.",3
"GE Zenon ULC","University of British Columbia",12
"GE Zenon ULC","RAL Engineering Ltd",3
"GE Zenon ULC","PICA USA Inc.",3
"GE Zenon ULC","Environmental Biodetection Products Inc.",2
"GE Zenon ULC","Pathogen Detection Systems Inc.",2
"GE Zenon ULC","Ultrafab Industries Ltd",3
"GE Zenon ULC","HF Research Inc.",3
"GE Zenon ULC","University of Toronto",4
"GE Zenon ULC","Walkerton Clean Water Ctr",3
"GE Zenon ULC","City of Ottawa",3
"GE Zenon ULC","The Litebook Company",3
"GE Zenon ULC","BI Pure Water (Canada) Inc.",3
"GE Zenon ULC","Small Water Users Association of BC",3
